trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44614,,,1457087092,4,,,,,
44614,,,1457087104,5,,,,,
44614,,,1457087089,6,,,,,
44614,,,1457087094,7,,,,,
44614,,,1457087114,8,,,,,
44614,,,1649117787,9,,,,,
44614,,,1459256369,10,,,,,
44614,,,1457087074,11,,,,,
44614,,,1457087122,12,,,,,
44614,,,1459256372,13,,,,,
44614,,,1457087066,14,,,,,
44614,,,1459256365,15,,,,,
44614,,,1457087118,16,,,,,
44614,,,1450589838,17,,,,,
44614,,,1473023940,18,,,,,
44614,,,1432752479,19,,,,,
44614,13:34:00,13:34:00,43719878,20,,,,,
44615,13:28:00,13:28:00,72944878,0,,,,,
44615,,,2177867806,1,,,,,
44615,,,872980957,2,,,,,
44615,,,1639803069,3,,,,,
44615,,,1457087092,4,,,,,
44615,,,1457087104,5,,,,,
44615,,,1457087089,6,,,,,
44615,,,1457087094,7,,,,,
44615,,,1457087114,8,,,,,
44615,,,1649117787,9,,,,,
44615,,,1459256369,10,,,,,
44615,,,1457087074,11,,,,,
44615,,,1457087122,12,,,,,
44615,,,1459256372,13,,,,,
44615,,,1457087066,14,,,,,
44615,,,1459256365,15,,,,,
44615,,,1457087118,16,,,,,
44615,,,1450589838,17,,,,,
44615,,,1473023940,18,,,,,
44615,,,1432752479,19,,,,,
44615,13:53:00,13:53:00,43719878,20,,,,,
44616,13:46:00,13:46:00,72944878,0,,,,,
44616,,,2177867806,1,,,,,
44616,,,872980957,2,,,,,
44616,,,1639803069,3,,,,,
44616,,,1457087092,4,,,,,
44616,,,1457087104,5,,,,,
44616,,,1457087089,6,,,,,
44616,,,1457087094,7,,,,,
44616,,,1457087114,8,,,,,
44616,,,1649117787,9,,,,,
44616,,,1459256369,10,,,,,
44616,,,1457087074,11,,,,,
44616,,,1457087122,12,,,,,
44616,,,1459256372,13,,,,,
44616,,,1457087066,14,,,,,
44616,,,1459256365,15,,,,,
44616,,,1457087118,16,,,,,
44616,,,1450589838,17,,,,,
44616,,,1473023940,18,,,,,
44616,,,1432752479,19,,,,,
44616,14:11:00,14:11:00,43719878,20,,,,,
44617,14:05:00,14:05:00,72944878,0,,,,,
44617,,,2177867806,1,,,,,
