trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44664,,,1457087067,14,,,,,
44664,,,1457087102,15,,,,,
44664,,,1457087091,16,,,,,
44664,,,1457087096,17,,,,,
44664,09:39:00,09:39:00,72944878,18,,,,,
44665,09:31:00,09:31:00,43719878,0,,,,,
44665,,,1534021473,1,,,,,
44665,,,1758635088,2,,,,,
44665,,,1528034267,3,,,,,
44665,,,1457108793,4,,,,,
44665,,,1456941782,5,,,,,
44665,,,1457087109,6,,,,,
44665,,,1457087115,7,,,,,
44665,,,1457087087,8,,,,,
44665,,,1457087084,9,,,,,
44665,,,1781725082,10,,,,,
44665,,,1457087119,11,,,,,
44665,,,1656229339,12,,,,,
44665,,,1457087082,13,,,,,
44665,,,1457087067,14,,,,,
44665,,,1457087102,15,,,,,
44665,,,1457087091,16,,,,,
44665,,,1457087096,17,,,,,
44665,09:55:00,09:55:00,72944878,18,,,,,
44666,09:47:00,09:47:00,43719878,0,,,,,
44666,,,1534021473,1,,,,,
44666,,,1758635088,2,,,,,
44666,,,1528034267,3,,,,,
44666,,,1457108793,4,,,,,
44666,,,1456941782,5,,,,,
44666,,,1457087109,6,,,,,
44666,,,1457087115,7,,,,,
44666,,,1457087087,8,,,,,
44666,,,1457087084,9,,,,,
44666,,,1781725082,10,,,,,
44666,,,1457087119,11,,,,,
44666,,,1656229339,12,,,,,
44666,,,1457087082,13,,,,,
44666,,,1457087067,14,,,,,
44666,,,1457087102,15,,,,,
44666,,,1457087091,16,,,,,
44666,,,1457087096,17,,,,,
44666,10:11:00,10:11:00,72944878,18,,,,,
44667,10:05:00,10:05:00,43719878,0,,,,,
44667,,,1534021473,1,,,,,
44667,,,1758635088,2,,,,,
44667,,,1528034267,3,,,,,
44667,,,1457108793,4,,,,,
44667,,,1456941782,5,,,,,
44667,,,1457087109,6,,,,,
44667,,,1457087115,7,,,,,
44667,,,1457087087,8,,,,,
44667,,,1457087084,9,,,,,
44667,,,1781725082,10,,,,,
44667,,,1457087119,11,,,,,
44667,,,1656229339,12,,,,,
44667,,,1457087082,13,,,,,
44667,,,1457087067,14,,,,,
44667,,,1457087102,15,,,,,
44667,,,1457087091,16,,,,,
44667,,,1457087096,17,,,,,
44667,10:29:00,10:29:00,72944878,18,,,,,
