route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
259,0,1963,,,3373037,
259,0,1964,,,3373037,
259,0,1965,,,3373037,
259,0,1966,,,3373037,
259,0,1967,,,3373037,
259,0,1968,,,3373037,
259,0,1969,,,3373037,
259,0,1970,,,3373037,
259,1,1971,,,3373037,
307,0,4642,,,2134659,
307,0,4643,,,2134659,
307,0,4644,,,2134659,
307,0,4645,,,2134659,
307,0,4646,,,2134659,
307,0,4647,,,2134659,
307,0,4648,,,2134659,
307,0,4649,,,2134659,
307,0,4650,,,2134659,
307,0,4651,,,2134659,
307,0,4652,,,2134659,
307,0,4653,,,2134659,
307,0,4654,,,2134659,
307,0,4655,,,2134659,
307,0,4656,,,2134659,
307,0,4657,,,2134659,
307,0,4658,,,2134659,
307,0,4659,,,2134659,
